run_id,sample_index,sim_time_s,frame,round,ai_enabled,ai_mode,paused,ion_index,ion_charge,ion_marked,ion_attached_channel,ion_inside,ion_x,ion_y,ion_z,ion_vx,ion_vy,ion_vz,ion_speed,ion_recent_transfer_timer,total_ions,inside_count,outside_count,open_channel_count,total_crossings,global_pressure_bias,global_swirl_strength,electric_x,electric_y,electric_z,channel_open_mask,channel_attached_counts
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,63,-1,0,,0,-0.404178,6.919615,-2.033392,-0.153201,0.609892,-0.246227,0.675327,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,0,1,0,,0,-0.283829,1.295593,7.384504,-0.332682,-0.144581,0.138133,0.388152,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,1,1,0,,0,-6.521461,0.683471,-1.633398,0.139601,0.398215,-0.400222,0.581585,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,2,1,0,,0,-4.981538,-2.832428,3.458009,-0.566851,0.227397,0.101788,0.619185,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,3,-1,0,,0,3.177055,-2.968183,-4.282014,-0.576103,-0.133393,-0.113823,0.6022,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,4,-1,0,,0,-6.371401,0.275612,-1.609109,0.123509,-0.304458,-0.432758,0.543349,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,5,-1,0,,0,-0.669003,4.956357,-5.664287,0.058104,0.013727,-0.679538,0.682156,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,6,-1,0,,0,-2.667351,-3.013903,-6.815894,0.376065,0.673138,-0.049682,0.772663,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,7,1,0,,0,-5.169547,3.031768,-3.073324,0.581732,-0.378389,0.123345,0.704844,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,8,-1,0,,0,-0.806041,2.999685,-5.32486,-0.351187,0.401441,-0.29092,0.607553,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,9,-1,0,,0,-4.604038,4.247483,-2.139158,-0.332745,0.164877,0.527008,0.644703,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,10,1,0,,0,-0.551682,7.253259,0.902756,0.241751,-0.240226,0.32818,0.473133,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,11,-1,0,,0,-7.110749,-2.013503,-1.219121,0.148372,-0.054211,-0.318085,0.35515,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,1,0.1,5,1,1,BALANCE,0,12,1,0,,0,-3.483856,4.246055,5.049631,0.476323,0.163497,0.514717,0.720103,0,64,0,64,5,0,-0.72,0.18,0.003993,0.02,0.02985,1010101010,0|0|0|0|0|0|0|0|0|0
