run_id,row_index,timestamp_iso,wall_elapsed_s,configured_run_seconds,round_index,cycle_time,total_duration,current_phase,current_phase_progress,completed,paused,human_speed,ai_speed,combined_speed,current_radius,cell_body_count,parent_visible,parent_pos,parent_radius,parent_opacity,nucleus_visible,nucleus_pos,nucleus_radius,nucleus_opacity,daughter_left_visible,daughter_left_pos,daughter_left_radius,daughter_left_opacity,daughter_right_visible,daughter_right_pos,daughter_right_radius,daughter_right_opacity,cleavage_groove_visible,cleavage_groove_radius,cleavage_groove_opacity,dna_count,duplicated_dna_visible_count,dna_avg_distance_from_cell_center,free_particle_count,attached_particle_count,particle_behavior_counts_json,particle_avg_y,particle_avg_speed,ai_enabled,ai_paused,ai_mode,ai_previous_mode,ai_mode_timer,ai_mode_duration,ai_stagnation_timer,ai_completion_timer,ai_helper_pos,ai_override_timer,clock_pointer_tip_pos
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,460,2026-05-26T19:36:31.555,46.0057,60.0,2,15.8834,26.0,G2,0.147231,0,0,1.0,1.0199,1.0199,0.905485,1,1,"-2.55,0.05,0.0",0.905485,0.62,1,"-2.55,0.05,0.0",0.380304,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.284755,23,8,"{""attach"": 18, ""organize"": 5}",0.223408,0.210522,1,0,ARTISTIC_WRAP,ORGANIZE,3.8,8.7051,0.0,0.0,"-2.038177,0.125338,1.231596",0.0,"1.99121,-1.140903,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,461,2026-05-26T19:36:31.655,46.1066,60.0,2,15.9854,26.0,G2,0.16423,0,0,1.0,1.0199,1.0199,0.907768,1,1,"-2.55,0.05,0.0",0.907768,0.62,1,"-2.55,0.05,0.0",0.381263,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.285485,23,8,"{""attach"": 18, ""organize"": 5}",0.223092,0.208788,1,0,ARTISTIC_WRAP,ORGANIZE,3.9,8.7051,0.0167,0.0,"-2.234142,0.083928,1.29763",0.0,"1.960768,-1.12922,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,462,2026-05-26T19:36:31.756,46.2074,60.0,2,16.0874,26.0,G2,0.181228,0,0,1.0,1.0199,1.0199,0.910051,1,1,"-2.55,0.05,0.0",0.910051,0.62,1,"-2.55,0.05,0.0",0.382221,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.286213,24,8,"{""attach"": 19, ""organize"": 5}",0.215383,0.223799,1,0,ARTISTIC_WRAP,ORGANIZE,4.0,8.7051,0.0167,0.0,"-2.438212,0.03919,1.332681",0.0,"1.930623,-1.116789,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,463,2026-05-26T19:36:31.856,46.3082,60.0,2,16.1894,26.0,G2,0.198227,0,0,1.0,1.0199,1.0199,0.912333,1,1,"-2.55,0.05,0.0",0.912333,0.62,1,"-2.55,0.05,0.0",0.38318,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.286941,22,9,"{""attach"": 19, ""organize"": 3}",0.299709,0.236351,1,0,ARTISTIC_WRAP,ORGANIZE,4.1,8.7051,0.0,0.0,"-2.645516,-0.004621,1.335821",0.0,"1.900792,-1.103619,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,464,2026-05-26T19:36:31.957,46.4088,60.0,2,16.2914,26.0,G2,0.215226,0,0,1.0,1.0199,1.0199,0.914616,1,1,"-2.55,0.05,0.0",0.914616,0.62,1,"-2.55,0.05,0.0",0.384139,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.287669,22,10,"{""attach"": 19, ""organize"": 3}",0.297078,0.239233,1,0,ARTISTIC_WRAP,ORGANIZE,4.2,8.7051,0.0167,0.0,"-2.851093,-0.043325,1.306886",0.0,"1.871295,-1.089718,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,465,2026-05-26T19:36:32.057,46.5086,60.0,2,16.3934,26.0,G2,0.232226,0,0,1.0,1.02,1.02,0.916899,1,1,"-2.55,0.05,0.0",0.916899,0.62,1,"-2.55,0.05,0.0",0.385098,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.288397,22,10,"{""attach"": 19, ""organize"": 3}",0.29695,0.221146,1,0,ARTISTIC_WRAP,ORGANIZE,4.3,8.7051,0.0167,0.0,"-3.050003,-0.073214,1.246479",0.0,"1.842149,-1.075094,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,466,2026-05-26T19:36:32.156,46.6082,60.0,2,16.4953,26.0,G2,0.249225,0,0,1.0,1.02,1.02,0.919182,1,1,"-2.55,0.05,0.0",0.919182,0.62,1,"-2.55,0.05,0.0",0.386056,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.289124,23,10,"{""attach"": 20, ""organize"": 3}",0.281608,0.199317,1,0,ARTISTIC_WRAP,ORGANIZE,4.4,8.7051,0.0,0.0,"-3.237456,-0.091414,1.155965",0.0,"1.813373,-1.059756,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,467,2026-05-26T19:36:32.256,46.7082,60.0,2,16.5973,26.0,G2,0.266224,0,0,1.0,1.02,1.02,0.921464,1,1,"-2.55,0.05,0.0",0.921464,0.62,1,"-2.55,0.05,0.0",0.387015,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.28985,23,10,"{""attach"": 20, ""organize"": 3}",0.28279,0.194404,1,0,ARTISTIC_WRAP,ORGANIZE,4.5,8.7051,0.0167,0.0,"-3.40892,-0.096156,1.037431",0.0,"1.784982,-1.043714,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,468,2026-05-26T19:36:32.359,46.8083,60.0,2,16.6993,26.0,G2,0.283224,0,0,1.0,1.02,1.02,0.923747,1,1,"-2.55,0.05,0.0",0.923747,0.62,1,"-2.55,0.05,0.0",0.387974,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.290577,23,11,"{""attach"": 20, ""organize"": 3}",0.284206,0.194178,1,0,ARTISTIC_WRAP,ORGANIZE,4.6,8.7051,0.0167,0.0,"-3.560233,-0.086951,0.893647",0.0,"1.756996,-1.026976,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,469,2026-05-26T19:36:32.457,46.909,60.0,2,16.8013,26.0,G2,0.300224,0,0,1.0,1.02,1.02,0.92603,1,1,"-2.55,0.05,0.0",0.92603,0.62,1,"-2.55,0.05,0.0",0.388933,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.291303,23,11,"{""attach"": 21, ""organize"": 2}",0.21658,0.19558,1,0,ARTISTIC_WRAP,ORGANIZE,4.7,8.7051,0.0167,0.0,"-3.687708,-0.06464,0.727994",0.0,"1.729431,-1.009553,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,470,2026-05-26T19:36:32.557,47.0093,60.0,2,16.9033,26.0,G2,0.317223,0,0,1.0,1.02,1.02,0.928313,1,1,"-2.55,0.05,0.0",0.928313,0.62,1,"-2.55,0.05,0.0",0.389891,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.292029,22,12,"{""attach"": 21, ""organize"": 1}",0.286396,0.205171,1,0,ARTISTIC_WRAP,ORGANIZE,4.8,8.7051,0.0,0.0,"-3.788216,-0.031317,0.544391",0.0,"1.702303,-0.991457,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,471,2026-05-26T19:36:32.658,47.1096,60.0,2,17.0053,26.0,G2,0.334223,0,0,1.0,1.02,1.02,0.930596,1,1,"-2.55,0.05,0.0",0.930596,0.62,1,"-2.55,0.05,0.0",0.39085,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.292754,23,12,"{""attach"": 22, ""organize"": 1}",0.273481,0.21328,1,0,ARTISTIC_WRAP,ORGANIZE,4.9,8.7051,0.0333,0.0,"-3.859268,0.009866,0.347195",0.0,"1.675629,-0.972697,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,472,2026-05-26T19:36:32.757,47.2094,60.0,2,17.1073,26.0,G2,0.351223,0,0,1.0,1.02,1.02,0.932879,1,1,"-2.55,0.05,0.0",0.932879,0.62,1,"-2.55,0.05,0.0",0.391809,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.29348,23,13,"{""attach"": 23}",0.208884,0.199522,1,0,ARTISTIC_WRAP,ORGANIZE,5.0,8.7051,0.0333,0.0,"-3.899077,0.054999,0.141106",0.0,"1.649426,-0.953286,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,473,2026-05-26T19:36:32.857,47.309,60.0,2,17.2093,26.0,G2,0.368223,0,0,1.0,1.02,1.02,0.935161,1,1,"-2.55,0.05,0.0",0.935161,0.62,1,"-2.55,0.05,0.0",0.392768,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.294205,23,14,"{""attach"": 23}",0.210724,0.199522,1,0,ARTISTIC_WRAP,ORGANIZE,5.1,8.7051,0.0333,0.0,"-3.906599,0.099784,-0.068951",0.0,"1.623709,-0.933234,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,474,2026-05-26T19:36:32.960,47.4102,60.0,2,17.3113,26.0,G2,0.385223,0,0,1.0,1.02,1.02,0.937444,1,1,"-2.55,0.05,0.0",0.937444,0.62,1,"-2.55,0.05,0.0",0.393727,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.29493,23,14,"{""attach"": 23}",0.164028,0.194206,1,0,ARTISTIC_WRAP,ORGANIZE,5.2,8.7051,0.0,0.0,"-3.881564,0.139943,-0.277944",0.0,"1.598494,-0.912555,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,475,2026-05-26T19:36:33.065,47.5166,60.0,2,17.4133,26.0,G2,0.402223,0,0,1.0,1.02,1.02,0.939727,1,1,"-2.55,0.05,0.0",0.939727,0.62,1,"-2.55,0.05,0.0",0.394685,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.295655,24,14,"{""attach"": 24}",0.166313,0.192479,1,0,ARTISTIC_WRAP,ORGANIZE,5.3,8.7051,0.0,0.0,"-3.824481,0.171629,-0.480848",0.0,"1.573797,-0.89126,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,476,2026-05-26T19:36:33.149,47.6015,60.0,2,17.4983,26.0,G2,0.416389,0,0,1.0,1.02,1.02,0.941629,1,1,"-2.55,0.05,0.0",0.941629,0.62,1,"-2.55,0.05,0.0",0.395484,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.296259,25,16,"{""attach"": 25}",0.168504,0.190439,1,0,ARTISTIC_WRAP,ORGANIZE,5.3833,8.7051,0.0167,0.0,"-3.753333,0.189331,-0.64175",0.0,"1.553622,-0.873054,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,477,2026-05-26T19:36:33.251,47.703,60.0,2,17.6003,26.0,G2,0.433389,0,0,1.0,1.02,1.02,0.943912,1,1,"-2.55,0.05,0.0",0.943912,0.62,1,"-2.55,0.05,0.0",0.396443,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.296984,26,15,"{""attach"": 26}",0.155669,0.186316,1,0,ARTISTIC_WRAP,ORGANIZE,5.4833,8.7051,0.0,0.0,"-3.641362,0.198345,-0.82097",0.0,"1.529911,-0.850666,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,478,2026-05-26T19:36:33.354,47.8048,60.0,2,17.7023,26.0,G2,0.450389,0,0,1.0,1.02,1.02,0.946195,1,1,"-2.55,0.05,0.0",0.946195,0.62,1,"-2.55,0.05,0.0",0.397402,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.297709,26,15,"{""attach"": 26}",0.157009,0.186316,1,0,ARTISTIC_WRAP,ORGANIZE,5.5833,8.7051,0.0333,0.0,"-3.50287,0.193224,-0.980976",0.0,"1.50676,-0.8277,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,479,2026-05-26T19:36:33.456,47.9064,60.0,2,17.8043,26.0,G2,0.467389,0,0,1.0,1.02,1.02,0.948478,1,1,"-2.55,0.05,0.0",0.948478,0.62,1,"-2.55,0.05,0.0",0.398361,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.298434,26,15,"{""attach"": 26}",0.158331,0.186316,1,0,ARTISTIC_WRAP,ORGANIZE,5.6833,8.7051,0.0333,0.0,"-3.341111,0.174415,-1.117872",0.0,"1.484181,-0.80417,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,480,2026-05-26T19:36:33.556,48.0081,60.0,2,17.9063,26.0,G2,0.484389,0,0,1.0,1.02,1.02,0.950761,1,1,"-2.55,0.05,0.0",0.950761,0.62,1,"-2.55,0.05,0.0",0.39932,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.299159,28,15,"{""attach"": 28}",0.159058,0.187642,1,0,ARTISTIC_WRAP,ORGANIZE,5.7833,8.7051,0.0,0.0,"-3.159903,0.143677,-1.228307",0.0,"1.46219,-0.780091,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,481,2026-05-26T19:36:33.658,48.1097,60.0,2,18.0083,26.0,G2,0.501389,0,0,1.0,1.02,1.02,0.953044,1,1,"-2.55,0.05,0.0",0.953044,0.62,1,"-2.55,0.05,0.0",0.400278,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.299884,29,15,"{""attach"": 29}",0.158645,0.185811,1,0,ARTISTIC_WRAP,ORGANIZE,5.8833,8.7051,0.0167,0.0,"-2.963545,0.103911,-1.309553",0.0,"1.440798,-0.755477,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,482,2026-05-26T19:36:33.759,48.2112,60.0,2,18.1103,26.0,G2,0.518389,0,0,1.0,1.02,1.02,0.955327,1,1,"-2.55,0.05,0.0",0.955327,0.62,1,"-2.55,0.05,0.0",0.401237,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.300609,29,15,"{""attach"": 29}",0.159589,0.185811,1,0,ARTISTIC_WRAP,ORGANIZE,5.9833,8.7051,0.0333,0.0,"-2.75671,0.058888,-1.359579",0.0,"1.42002,-0.730344,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,483,2026-05-26T19:36:33.861,48.3126,60.0,2,18.2123,26.0,G2,0.535389,0,0,1.0,1.02,1.02,0.957609,1,1,"-2.55,0.05,0.0",0.957609,0.62,1,"-2.55,0.05,0.0",0.402196,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.301335,30,15,"{""attach"": 30}",0.155811,0.187279,1,0,ARTISTIC_WRAP,ORGANIZE,6.0833,8.7051,0.0,0.0,"-2.544338,0.012893,-1.377097",0.0,"1.399868,-0.704706,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,484,2026-05-26T19:36:33.961,48.4135,60.0,2,18.3143,26.0,G2,0.552389,0,0,1.0,1.02,1.02,0.959892,1,1,"-2.55,0.05,0.0",0.959892,0.62,1,"-2.55,0.05,0.0",0.403155,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.30206,30,15,"{""attach"": 30}",0.144078,0.188062,1,0,ARTISTIC_WRAP,ORGANIZE,6.1833,8.7051,0.0333,0.0,"-2.331514,-0.029687,-1.361595",0.0,"1.380353,-0.678579,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,485,2026-05-26T19:36:34.063,48.5147,60.0,2,18.4163,26.0,G2,0.569389,0,0,1.0,1.02,1.02,0.962175,1,1,"-2.55,0.05,0.0",0.962175,0.62,1,"-2.55,0.05,0.0",0.404114,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.302786,30,13,"{""attach"": 30}",0.130576,0.188749,1,0,ARTISTIC_WRAP,ORGANIZE,6.2833,8.7051,0.0,0.0,"-2.123347,-0.064778,-1.313355",0.0,"1.361489,-0.651979,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,486,2026-05-26T19:36:34.165,48.6154,60.0,2,18.5183,26.0,G2,0.586389,0,0,1.0,1.02,1.02,0.964458,1,1,"-2.55,0.05,0.0",0.964458,0.62,1,"-2.55,0.05,0.0",0.405072,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.303513,30,14,"{""attach"": 30}",0.115542,0.186441,1,0,ARTISTIC_WRAP,ORGANIZE,6.3833,8.7051,0.0,0.0,"-1.92485,-0.089007,-1.233445",0.0,"1.343285,-0.624922,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,487,2026-05-26T19:36:34.265,48.7166,60.0,2,18.6203,26.0,G2,0.603389,0,0,1.0,1.02,1.02,0.966741,1,1,"-2.55,0.05,0.0",0.966741,0.62,1,"-2.55,0.05,0.0",0.406031,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.30424,30,14,"{""attach"": 30}",0.103478,0.185588,1,0,ARTISTIC_WRAP,ORGANIZE,6.4833,8.7051,0.0,0.0,"-1.740817,-0.100033,-1.123695",0.0,"1.325754,-0.597424,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,488,2026-05-26T19:36:34.350,48.8008,60.0,2,18.7053,26.0,G2,0.617556,0,0,1.0,1.02,1.02,0.968643,1,1,"-2.55,0.05,0.0",0.968643,0.62,1,"-2.55,0.05,0.0",0.40683,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.304846,30,14,"{""attach"": 30}",0.104489,0.185588,1,0,ARTISTIC_WRAP,ORGANIZE,6.5667,8.7051,0.0333,0.0,"-1.601735,-0.098308,-1.011266",0.0,"1.311667,-0.574186,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,489,2026-05-26T19:36:34.450,48.902,60.0,2,18.8073,26.0,G2,0.634556,0,0,1.0,1.02,1.02,0.970926,1,1,"-2.55,0.05,0.0",0.970926,0.62,1,"-2.55,0.05,0.0",0.407789,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.305573,31,14,"{""attach"": 31}",0.099512,0.183676,1,0,ARTISTIC_WRAP,ORGANIZE,6.6667,8.7051,0.0333,0.0,"-1.455485,-0.083281,-0.853925",0.0,"1.295396,-0.545924,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,490,2026-05-26T19:36:34.551,49.0035,60.0,2,18.9093,26.0,G2,0.651556,0,0,1.0,1.02,1.02,0.973209,1,1,"-2.55,0.05,0.0",0.973209,0.62,1,"-2.55,0.05,0.0",0.408748,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.306301,31,14,"{""attach"": 31}",0.100562,0.183676,1,0,ARTISTIC_WRAP,ORGANIZE,6.7667,8.7051,0.0333,0.0,"-1.335116,-0.055489,-0.675647",0.0,"1.279827,-0.517271,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,491,2026-05-26T19:36:34.653,49.1048,60.0,2,19.0113,26.0,G2,0.668556,0,0,1.0,1.02,1.02,0.975492,1,1,"-2.55,0.05,0.0",0.975492,0.62,1,"-2.55,0.05,0.0",0.409707,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.30703,32,14,"{""attach"": 32}",0.097409,0.183787,1,0,ARTISTIC_WRAP,ORGANIZE,6.8667,8.7051,0.0167,0.0,"-1.243589,-0.01755,-0.480656",0.0,"1.264968,-0.488242,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,492,2026-05-26T19:36:34.754,49.206,60.0,2,19.1133,26.0,G2,0.685556,0,0,1.0,1.02,1.02,0.977775,1,1,"-2.55,0.05,0.0",0.977775,0.62,1,"-2.55,0.05,0.0",0.410665,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.307759,33,14,"{""attach"": 33}",0.095691,0.18608,1,0,ARTISTIC_WRAP,ORGANIZE,6.9667,8.7051,0.0167,0.0,"-1.183181,0.026941,-0.273588",0.0,"1.25083,-0.458856,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,493,2026-05-26T19:36:34.856,49.3075,60.0,2,19.2153,26.0,G2,0.702556,0,0,1.0,1.02,1.02,0.980057,1,1,"-2.55,0.05,0.0",0.980057,0.62,1,"-2.55,0.05,0.0",0.411624,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.308489,32,14,"{""attach"": 32}",0.080749,0.185053,1,0,ARTISTIC_WRAP,ORGANIZE,7.0667,8.7051,0.0,0.0,"-1.155428,0.073755,-0.059385",0.0,"1.23742,-0.42913,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,494,2026-05-26T19:36:34.957,49.4085,60.0,2,19.3173,26.0,G2,0.719556,0,0,1.0,1.02,1.02,0.98234,1,1,"-2.55,0.05,0.0",0.98234,0.62,1,"-2.55,0.05,0.0",0.412583,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.30922,34,14,"{""attach"": 34}",0.081719,0.183517,1,0,ARTISTIC_WRAP,ORGANIZE,7.1667,8.7051,0.0333,0.0,"-1.161086,0.118429,0.15683",0.0,"1.224747,-0.399083,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,495,2026-05-26T19:36:35.058,49.5087,60.0,2,19.4193,26.0,G2,0.736556,0,0,1.0,1.02,1.02,0.984623,1,1,"-2.55,0.05,0.0",0.984623,0.62,1,"-2.55,0.05,0.0",0.413542,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.309951,34,14,"{""attach"": 34}",0.08023,0.183854,1,0,ARTISTIC_WRAP,ORGANIZE,7.2667,8.7051,0.0,0.0,"-1.20011,0.156692,0.369869",0.0,"1.212818,-0.368733,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,496,2026-05-26T19:36:35.158,49.6098,60.0,2,19.5213,26.0,G2,0.753556,0,0,1.0,1.02,1.02,0.986906,1,1,"-2.55,0.05,0.0",0.986906,0.62,1,"-2.55,0.05,0.0",0.414501,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.310684,35,14,"{""attach"": 35}",0.082599,0.185751,1,0,ARTISTIC_WRAP,ORGANIZE,7.3667,8.7051,0.0167,0.0,"-1.271654,0.184874,0.574607",0.0,"1.201641,-0.338098,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,497,2026-05-26T19:36:35.259,49.7103,60.0,2,19.6233,26.0,G2,0.770556,0,0,1.0,1.02,1.02,0.989189,1,1,"-2.55,0.05,0.0",0.989189,0.62,1,"-2.55,0.05,0.0",0.415459,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.311417,35,13,"{""attach"": 35}",0.078403,0.182759,1,0,ARTISTIC_WRAP,ORGANIZE,7.4667,8.7051,0.0,0.0,"-1.374089,0.200257,0.766105",0.0,"1.191223,-0.307197,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,498,2026-05-26T19:36:35.359,49.811,60.0,2,19.7253,26.0,G2,0.787556,0,0,1.0,1.02,1.02,0.991472,1,1,"-2.55,0.05,0.0",0.991472,0.62,1,"-2.55,0.05,0.0",0.416418,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.312151,35,14,"{""attach"": 35}",0.077628,0.182759,1,0,ARTISTIC_WRAP,ORGANIZE,7.5667,8.7051,0.05,0.0,"-1.505038,0.201338,0.939728",0.0,"1.181569,-0.276048,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,499,2026-05-26T19:36:35.461,49.9117,60.0,2,19.8273,26.0,G2,0.804556,0,0,1.0,1.02,1.02,0.993755,1,1,"-2.55,0.05,0.0",0.993755,0.62,1,"-2.55,0.05,0.0",0.417377,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.312886,36,17,"{""attach"": 36}",0.079978,0.182315,1,0,ARTISTIC_WRAP,ORGANIZE,7.6667,8.7051,0.05,0.0,"-1.661435,0.187974,1.091257",0.0,"1.172686,-0.244671,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,500,2026-05-26T19:36:35.561,50.013,60.0,2,19.9293,26.0,G2,0.821556,0,0,1.0,1.02,1.02,0.996037,1,1,"-2.55,0.05,0.0",0.996037,0.62,1,"-2.55,0.05,0.0",0.418336,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,12,0.313621,36,17,"{""attach"": 36}",0.077252,0.183086,1,0,ARTISTIC_WRAP,ORGANIZE,7.7667,8.7051,0.05,0.0,"-1.839591,0.161403,1.216993",0.0,"1.164579,-0.213084,0.0"
